customerID,tenure,Contract,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnProbability,ChurnProbabilityPct,RiskLevel,RecommendedAction
4685-TFLLS,18,One year,No,19.8,342.3,Bank transfer (automatic),No internet service,No internet service,No,0.04469709025476215,4.5,Low,Standard customer engagement
3470-BTGQO,21,Month-to-month,DSL,45.65,985.05,Mailed check,No,No,No,0.16254577043725602,16.3,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1209-VFFOC,68,Two year,DSL,56.4,3948.45,Mailed check,Yes,Yes,No,0.009265079641877637,0.9,Low,Standard customer engagement
8224-DWCKX,12,Month-to-month,Fiber optic,73.3,828.05,Credit card (automatic),No,No,No,0.6201604197439685,62.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
5482-PLVPE,2,Month-to-month,DSL,24.35,41.85,Electronic check,No,No,Yes,0.6315316210990187,63.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4553-DVPZG,62,Month-to-month,Fiber optic,101.35,6164.7,Electronic check,No,No,No,0.44141511736293265,44.1,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4902-OHLSK,29,Month-to-month,Fiber optic,98.65,2862.75,Electronic check,Yes,No,Yes,0.5516580423030222,55.2,High,Priority retention outreach | Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
6917-IAYHD,1,Month-to-month,DSL,33.6,33.6,Mailed check,Yes,No,No,0.3289706845133293,32.9,Medium,Review longer-term contract incentive | Review Online Security offer
0495-ZBNGW,5,Month-to-month,Fiber optic,79.9,343.95,Bank transfer (automatic),No,No,Yes,0.6881419894598291,68.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
8620-RJPZN,1,Month-to-month,No,20.7,20.7,Electronic check,No internet service,No internet service,No,0.26631548823493384,26.6,Low,Review longer-term contract incentive | Review automatic payment incentive
7572-KPVKK,62,Two year,Fiber optic,104.05,6590.5,Electronic check,Yes,No,No,0.11574955090164453,11.6,Low,Review Online Security offer | Review automatic payment incentive
2642-MAWLJ,36,Two year,No,20.25,717.95,Bank transfer (automatic),No internet service,No internet service,No,0.00941960439505573,0.9,Low,Standard customer engagement
2357-COQEK,28,Month-to-month,Fiber optic,103.3,2890.65,Electronic check,Yes,No,Yes,0.6368568092477199,63.7,High,Priority retention outreach | Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
7103-ZGVNT,69,One year,DSL,73.7,4885.85,Credit card (automatic),Yes,Yes,No,0.01146655413150344,1.1,Low,Standard customer engagement
3737-GCSPV,11,Month-to-month,Fiber optic,96.2,1222.05,Credit card (automatic),Yes,Yes,Yes,0.474925737689055,47.5,Medium,Review longer-term contract incentive
2027-WKXMW,63,Month-to-month,Fiber optic,108.75,6871.7,Electronic check,Yes,No,No,0.34334094307420876,34.3,Medium,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
7137-NAXML,23,One year,No,20.15,405.6,Bank transfer (automatic),No internet service,No internet service,No,0.040090472435246244,4.0,Low,Standard customer engagement
2428-ZMCTB,10,Month-to-month,No,19.75,208.25,Credit card (automatic),No internet service,No internet service,No,0.12996766737567672,13.0,Low,Review longer-term contract incentive
2961-VNFKL,71,Two year,No,25.95,1801.9,Credit card (automatic),No internet service,No internet service,No,0.003336519537702049,0.3,Low,Standard customer engagement
1768-HNVGJ,45,Month-to-month,DSL,70.05,3062.45,Electronic check,Yes,Yes,No,0.16062691203164536,16.1,Low,Review longer-term contract incentive | Review automatic payment incentive
6963-KQYQB,70,Two year,No,24.05,1764.75,Mailed check,No internet service,No internet service,No,0.0021790488364851696,0.2,Low,Standard customer engagement
5934-RMPOV,22,Month-to-month,Fiber optic,84.75,1816.75,Electronic check,No,No,No,0.6154574916251419,61.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1207-BLKSA,52,Two year,No,23.05,1255.1,Mailed check,No internet service,No internet service,No,0.005260656490098615,0.5,Low,Standard customer engagement
4088-YLDSU,55,One year,Fiber optic,104.15,5743.05,Electronic check,Yes,No,Yes,0.26053534954415564,26.1,Low,Review Online Security offer | Review automatic payment incentive
8316-BBQAY,65,Two year,DSL,59.95,3921.1,Credit card (automatic),Yes,Yes,No,0.012773507908152956,1.3,Low,Standard customer engagement
1166-PQLGG,72,Two year,No,19.55,1463.45,Bank transfer (automatic),No internet service,No internet service,No,0.0014662419535301514,0.1,Low,Standard customer engagement
3146-JTQHR,10,One year,No,19.6,189.45,Bank transfer (automatic),No internet service,No internet service,No,0.07641706727538702,7.6,Low,Standard customer engagement
4291-YZODP,7,One year,No,20.05,96.8,Mailed check,No internet service,No internet service,No,0.07419945965127271,7.4,Low,Standard customer engagement
4395-PZMSN,5,Month-to-month,Fiber optic,85.55,408.5,Electronic check,No,No,No,0.7227669950766673,72.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
6427-FEFIG,24,Two year,DSL,78.6,1846.65,Credit card (automatic),No,Yes,No,0.05995961337906886,6.0,Low,Review Tech Support offer
0017-IUDMW,72,Two year,Fiber optic,116.8,8456.75,Credit card (automatic),Yes,Yes,No,0.04832658917537314,4.8,Low,Standard customer engagement
8706-HRADD,21,Month-to-month,DSL,43.55,1011.5,Mailed check,Yes,Yes,No,0.24532766662035457,24.5,Low,Review longer-term contract incentive
9955-QOPOY,69,One year,DSL,60.8,4263.4,Credit card (automatic),Yes,No,No,0.037913542613487075,3.8,Low,Review Online Security offer
4385-ZKVNW,44,Month-to-month,DSL,54.9,2549.1,Bank transfer (automatic),Yes,No,No,0.0650622589849241,6.5,Low,Review longer-term contract incentive | Review Online Security offer
5446-DKWYW,61,One year,DSL,65.2,3965.05,Electronic check,No,No,No,0.08247641979214328,8.2,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2034-CGRHZ,24,Month-to-month,Fiber optic,102.95,2496.7,Credit card (automatic),No,No,Yes,0.6139941441506422,61.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
5797-APWZC,1,Month-to-month,Fiber optic,90.6,90.6,Electronic check,No,No,Yes,0.7164899651240594,71.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3683-QKIUE,6,Month-to-month,DSL,50.8,288.05,Bank transfer (automatic),Yes,No,Yes,0.3128328944411771,31.3,Medium,Review longer-term contract incentive | Review Online Security offer
4228-ZGYUW,4,Month-to-month,Fiber optic,90.05,368.1,Electronic check,No,No,Yes,0.7378370423938654,73.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9031-ZVQPT,72,Two year,Fiber optic,108.2,7840.6,Electronic check,Yes,No,No,0.09432921319220956,9.4,Low,Review Online Security offer | Review automatic payment incentive
2990-IAJSV,72,Two year,DSL,92.0,6632.75,Bank transfer (automatic),Yes,Yes,No,0.012081945104701147,1.2,Low,Standard customer engagement
8107-KNCIM,14,Month-to-month,Fiber optic,75.1,1013.35,Electronic check,No,No,No,0.6966782953782152,69.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9027-YFHQJ,7,Month-to-month,No,25.05,152.95,Bank transfer (automatic),No internet service,No internet service,No,0.2559119024047788,25.6,Low,Review longer-term contract incentive
5176-LDKUH,48,One year,Fiber optic,75.15,3772.65,Electronic check,No,No,No,0.1276834652767408,12.8,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4644-OBGFZ,55,One year,No,19.5,1026.35,Mailed check,No internet service,No internet service,No,0.0063181990242071944,0.6,Low,Standard customer engagement
7926-IJOOU,1,Month-to-month,No,19.3,19.3,Credit card (automatic),No internet service,No internet service,No,0.19173766562437683,19.2,Low,Review longer-term contract incentive
6480-YAGIY,45,One year,Fiber optic,112.2,5031.85,Credit card (automatic),Yes,Yes,No,0.09832499265082971,9.8,Low,Standard customer engagement
4029-HPFVY,3,Month-to-month,Fiber optic,70.3,220.4,Mailed check,No,No,No,0.6023105301716832,60.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
7602-DBTOU,71,Two year,No,19.6,1416.5,Mailed check,No internet service,No internet service,No,0.0016926139952294955,0.2,Low,Standard customer engagement
5345-BMKWB,8,Month-to-month,No,20.25,158.35,Mailed check,No internet service,No internet service,No,0.1459696958763413,14.6,Low,Review longer-term contract incentive
3519-ZKXGG,3,Month-to-month,Fiber optic,75.85,256.6,Electronic check,No,No,Yes,0.7420931973831312,74.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5457-COLHT,69,Two year,DSL,80.65,5542.55,Bank transfer (automatic),Yes,Yes,No,0.0072660477359928225,0.7,Low,Standard customer engagement
6416-TVAIH,1,Month-to-month,Fiber optic,68.5,68.5,Electronic check,No,No,Yes,0.6634573740836797,66.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5451-YHYPW,72,Two year,Fiber optic,115.75,8443.7,Credit card (automatic),Yes,Yes,No,0.06754771464852721,6.8,Low,Standard customer engagement
5108-ADXWO,11,Month-to-month,Fiber optic,73.5,791.75,Electronic check,No,Yes,Yes,0.5170027833308415,51.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
7998-WNZEM,71,Two year,DSL,80.6,5708.2,Bank transfer (automatic),Yes,Yes,No,0.007962180275348792,0.8,Low,Standard customer engagement
3066-RRJIO,1,Month-to-month,Fiber optic,69.95,69.95,Mailed check,No,No,Yes,0.6241980387759348,62.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
4664-NJCMS,33,Two year,DSL,59.55,2016.3,Bank transfer (automatic),Yes,Yes,No,0.048098326257639476,4.8,Low,Standard customer engagement
0307-BCOPK,16,One year,No,19.05,326.65,Mailed check,No internet service,No internet service,No,0.05574953116733508,5.6,Low,Standard customer engagement
7629-WFGLW,56,One year,Fiber optic,95.65,5471.75,Electronic check,Yes,Yes,No,0.09535756201735211,9.5,Low,Review automatic payment incentive
2542-HYGIQ,1,Month-to-month,No,19.95,19.95,Credit card (automatic),No internet service,No internet service,No,0.19611287654375925,19.6,Low,Review longer-term contract incentive
6715-OFDBP,5,Month-to-month,DSL,70.05,346.4,Electronic check,No,No,Yes,0.5713286122656719,57.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5016-LIPDW,57,One year,No,19.4,1061.6,Mailed check,No internet service,No internet service,No,0.005686256063781198,0.6,Low,Standard customer engagement
6481-LXPWL,56,One year,DSL,36.1,1971.5,Credit card (automatic),No,No,No,0.034354198825782264,3.4,Low,Review Tech Support offer | Review Online Security offer
1567-DSCIC,8,Month-to-month,Fiber optic,94.0,773.65,Electronic check,No,No,Yes,0.7018693851569408,70.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2150-UWTFY,22,Month-to-month,DSL,61.15,1422.05,Mailed check,No,Yes,Yes,0.10247307867096218,10.2,Low,Review longer-term contract incentive | Review Tech Support offer
6124-ACRHJ,1,Month-to-month,No,19.75,19.75,Mailed check,No internet service,No internet service,No,0.20114597974809004,20.1,Low,Review longer-term contract incentive
9362-MWODR,40,Month-to-month,DSL,64.1,2460.35,Credit card (automatic),Yes,Yes,No,0.07134263343663537,7.1,Low,Review longer-term contract incentive
9975-GPKZU,46,Two year,No,19.75,856.5,Credit card (automatic),No internet service,No internet service,No,0.004930877690703746,0.5,Low,Standard customer engagement
9625-RZFUK,63,Two year,No,19.7,1275.85,Mailed check,No internet service,No internet service,No,0.0021621482301987013,0.2,Low,Standard customer engagement
5153-LXKDT,68,Two year,Fiber optic,110.2,7467.5,Electronic check,No,Yes,No,0.09048343921480145,9.0,Low,Review Tech Support offer | Review automatic payment incentive
5161-UBZXI,69,Two year,Fiber optic,106.35,7261.75,Credit card (automatic),Yes,Yes,No,0.03265840781513101,3.3,Low,Standard customer engagement
1020-JPQOW,56,Month-to-month,Fiber optic,90.55,5116.6,Electronic check,Yes,No,No,0.1828285184369774,18.3,Low,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
7919-ZODZZ,10,One year,DSL,65.9,660.05,Mailed check,No,No,No,0.1937345807035222,19.4,Low,Review Tech Support offer | Review Online Security offer
0565-JUPYD,63,One year,Fiber optic,104.5,6590.8,Credit card (automatic),Yes,Yes,No,0.05951939877942646,6.0,Low,Standard customer engagement
6867-ACCZI,24,Two year,DSL,52.5,1208.15,Mailed check,Yes,Yes,No,0.04984236474942939,5.0,Low,Standard customer engagement
5939-XAIXZ,19,Month-to-month,DSL,56.1,1033.9,Mailed check,No,No,No,0.31158910994392364,31.2,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
9054-FOWNV,22,Month-to-month,Fiber optic,88.75,1885.15,Electronic check,No,No,No,0.5977386469244591,59.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2683-BPJSO,29,Month-to-month,Fiber optic,84.45,2467.1,Electronic check,No,Yes,Yes,0.4031358617910989,40.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
2157-MXBJS,13,One year,DSL,75.3,989.45,Mailed check,No,No,Yes,0.3175356779135879,31.8,Medium,Review Tech Support offer | Review Online Security offer
8207-VVMYB,70,Two year,No,26.0,2006.95,Bank transfer (automatic),No internet service,No internet service,No,0.004100157106046702,0.4,Low,Standard customer engagement
9732-EQMWY,49,Month-to-month,Fiber optic,99.4,5025.0,Electronic check,No,No,No,0.3546248823174919,35.5,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9360-AHGNL,43,One year,Fiber optic,109.55,4830.25,Mailed check,Yes,Yes,Yes,0.24067898352173667,24.1,Low,Standard customer engagement
1087-UDSIH,3,Month-to-month,No,19.6,59.75,Mailed check,No internet service,No internet service,Yes,0.24199822095177217,24.2,Low,Review longer-term contract incentive
5269-NRGDP,42,One year,DSL,73.15,3088.25,Electronic check,Yes,No,No,0.06989945556734165,7.0,Low,Review Online Security offer | Review automatic payment incentive
6195-MELTI,57,One year,DSL,54.65,3134.7,Mailed check,Yes,No,No,0.021659318934988476,2.2,Low,Review Online Security offer
5485-WUYWF,2,Month-to-month,DSL,66.4,94.55,Bank transfer (automatic),No,Yes,Yes,0.3432205364154491,34.3,Medium,Review longer-term contract incentive | Review Tech Support offer
2121-JAFOM,72,Two year,Fiber optic,115.55,8312.4,Credit card (automatic),Yes,Yes,No,0.05323725550988922,5.3,Low,Standard customer engagement
8818-DOPVL,46,Month-to-month,Fiber optic,104.45,4863.85,Electronic check,No,No,No,0.5816864416758708,58.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2632-UCGVD,66,Month-to-month,Fiber optic,100.05,6871.9,Credit card (automatic),Yes,No,Yes,0.3113245072049175,31.1,Medium,Review longer-term contract incentive | Review Online Security offer
5445-PZWGX,62,One year,Fiber optic,102.0,6529.25,Electronic check,Yes,Yes,Yes,0.09533799945292543,9.5,Low,Review automatic payment incentive
1227-UDMZR,72,Two year,DSL,91.15,6637.9,Bank transfer (automatic),Yes,Yes,No,0.01723434059084027,1.7,Low,Standard customer engagement
5198-HQAEN,35,One year,Fiber optic,89.7,3165.6,Electronic check,Yes,No,No,0.20090015907565295,20.1,Low,Review Online Security offer | Review automatic payment incentive
9170-CCKOU,17,Month-to-month,Fiber optic,90.2,1454.15,Credit card (automatic),No,Yes,Yes,0.31315950250199953,31.3,Medium,Review longer-term contract incentive | Review Tech Support offer
2167-FQSTQ,72,Two year,DSL,92.4,6786.1,Electronic check,Yes,Yes,No,0.02448692126094775,2.4,Low,Review automatic payment incentive
2819-GWENI,28,One year,No,19.9,543.0,Mailed check,No internet service,No internet service,No,0.02631812490863377,2.6,Low,Standard customer engagement
1043-YCUTE,56,Two year,No,25.15,1327.15,Credit card (automatic),No internet service,No internet service,Yes,0.006684342977365936,0.7,Low,Standard customer engagement
3814-MLAXC,31,Month-to-month,Fiber optic,79.85,2404.15,Credit card (automatic),Yes,No,Yes,0.33287760871109673,33.3,Medium,Review longer-term contract incentive | Review Online Security offer
3572-UUHRS,45,One year,No,18.85,867.3,Bank transfer (automatic),No internet service,No internet service,No,0.013116284488466308,1.3,Low,Standard customer engagement
2692-PFYTJ,1,Month-to-month,No,25.75,25.75,Mailed check,No internet service,No internet service,No,0.31367458166511963,31.4,Medium,Review longer-term contract incentive
1226-UDFZR,2,Month-to-month,DSL,49.6,114.7,Mailed check,No,No,Yes,0.38703396225921194,38.7,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
5955-EPOAZ,6,Month-to-month,No,20.95,109.5,Mailed check,No internet service,No internet service,No,0.2153935904039701,21.5,Low,Review longer-term contract incentive
6821-JPCDC,48,One year,Fiber optic,97.05,4692.95,Electronic check,No,No,No,0.2725775527067781,27.3,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8815-LMFLX,25,Month-to-month,No,25.4,546.85,Bank transfer (automatic),No internet service,No internet service,No,0.10469286956193526,10.5,Low,Review longer-term contract incentive
9135-HSWOC,64,Two year,No,19.7,1274.05,Bank transfer (automatic),No internet service,No internet service,No,0.0030265719083023956,0.3,Low,Standard customer engagement
8582-KRHPJ,50,Month-to-month,DSL,35.0,1782.4,Mailed check,No,Yes,No,0.072601259534157,7.3,Low,Review longer-term contract incentive | Review Tech Support offer
5811-IWXYM,52,One year,Fiber optic,101.25,5301.1,Bank transfer (automatic),No,No,No,0.19984310078016634,20.0,Low,Review Tech Support offer | Review Online Security offer
7044-YAACC,4,Month-to-month,Fiber optic,70.2,280.35,Electronic check,No,No,No,0.7200091313563253,72.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8189-XRIKE,32,Month-to-month,Fiber optic,90.95,2897.95,Electronic check,No,No,No,0.5479769299859772,54.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1506-YJTYT,45,Two year,DSL,73.85,3371.0,Credit card (automatic),Yes,Yes,No,0.01428116681626357,1.4,Low,Standard customer engagement
4123-DVHPH,9,Month-to-month,Fiber optic,88.05,801.3,Electronic check,No,Yes,No,0.6523804870497658,65.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
6425-YQLLO,66,One year,Fiber optic,105.95,6975.25,Credit card (automatic),Yes,No,Yes,0.1893795766377071,18.9,Low,Review Online Security offer
5442-UTCVD,3,Month-to-month,Fiber optic,91.85,257.05,Electronic check,No,No,Yes,0.6670576679392918,66.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2228-BZDEE,54,Two year,No,20.1,1079.45,Mailed check,No internet service,No internet service,No,0.004111346135763145,0.4,Low,Standard customer engagement
7734-DBOAI,1,Month-to-month,DSL,40.1,40.1,Electronic check,Yes,No,Yes,0.5107486795259705,51.1,High,Priority retention outreach | Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
2789-CZANW,64,Two year,Fiber optic,110.3,6997.3,Bank transfer (automatic),Yes,Yes,No,0.040288718089607024,4.0,Low,Standard customer engagement
2091-RFFBA,31,Month-to-month,Fiber optic,73.9,2217.15,Electronic check,No,No,Yes,0.5568165570915157,55.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2114-MGINA,14,Month-to-month,Fiber optic,89.8,1129.1,Mailed check,No,No,Yes,0.6141521584881725,61.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
7596-LDUXP,12,One year,Fiber optic,85.15,979.05,Credit card (automatic),No,Yes,No,0.31652312995859444,31.7,Medium,Review Tech Support offer
3740-RLMVT,67,One year,DSL,60.95,4119.4,Bank transfer (automatic),Yes,Yes,No,0.01440265867209385,1.4,Low,Standard customer engagement
4489-SNOJF,35,Month-to-month,DSL,72.25,2568.55,Electronic check,Yes,Yes,Yes,0.11790599127928965,11.8,Low,Review longer-term contract incentive | Review automatic payment incentive
2192-OZITF,45,Two year,DSL,73.55,3349.1,Mailed check,Yes,Yes,No,0.021512162708040312,2.2,Low,Standard customer engagement
5651-CPDND,10,Month-to-month,DSL,46.0,492.1,Mailed check,No,No,No,0.2699414717458525,27.0,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
2186-QZEYA,29,Month-to-month,DSL,58.55,1718.95,Bank transfer (automatic),No,Yes,No,0.1915115931625859,19.2,Low,Review longer-term contract incentive | Review Tech Support offer
1131-ALZWV,24,One year,No,24.6,605.25,Bank transfer (automatic),No internet service,No internet service,No,0.05182666005837926,5.2,Low,Standard customer engagement
7729-XBTWX,66,Two year,No,19.75,1344.5,Mailed check,No internet service,No internet service,No,0.00261137536422307,0.3,Low,Standard customer engagement
9134-WYRVP,51,One year,Fiber optic,86.35,4267.15,Mailed check,No,Yes,No,0.08598621265697479,8.6,Low,Review Tech Support offer
3284-SVCRO,45,Two year,No,25.5,1121.05,Mailed check,No internet service,No internet service,No,0.008936914867127192,0.9,Low,Standard customer engagement
9732-OUYRN,49,One year,No,19.0,918.7,Credit card (automatic),No internet service,No internet service,No,0.009940780601139216,1.0,Low,Standard customer engagement
0559-CKHUS,29,Two year,No,19.55,521.8,Mailed check,No internet service,No internet service,No,0.020415253325105506,2.0,Low,Standard customer engagement
2931-SVLTV,40,Month-to-month,Fiber optic,110.1,4469.1,Credit card (automatic),Yes,Yes,No,0.27784646492612963,27.8,Low,Review longer-term contract incentive
6899-PPEEA,37,Month-to-month,Fiber optic,96.55,3580.3,Electronic check,No,No,Yes,0.668386263078834,66.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7504-UWHNB,25,Month-to-month,Fiber optic,69.75,1729.35,Electronic check,No,No,No,0.40355721273228107,40.4,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2582-FFFZR,22,Month-to-month,DSL,50.6,1073.3,Electronic check,No,No,No,0.5417835907031575,54.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8908-NMQTX,72,Two year,DSL,65.6,4566.5,Bank transfer (automatic),Yes,Yes,No,0.013095061884034453,1.3,Low,Standard customer engagement
2187-LZGPL,7,Month-to-month,DSL,40.1,293.3,Credit card (automatic),No,No,Yes,0.5237803659170468,52.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1431-AIDJQ,33,Two year,DSL,82.1,2603.1,Credit card (automatic),Yes,No,No,0.030970517098457696,3.1,Low,Review Online Security offer
6288-LBEAR,23,Month-to-month,Fiber optic,79.1,1783.75,Mailed check,Yes,No,No,0.3080801032767143,30.8,Medium,Review longer-term contract incentive | Review Online Security offer
4597-NUCQV,24,Month-to-month,Fiber optic,101.25,2440.15,Electronic check,No,No,Yes,0.7133604597627418,71.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9019-QVLZD,1,Month-to-month,Fiber optic,79.55,79.55,Electronic check,No,No,Yes,0.6717531459333167,67.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8413-YNHNV,69,Two year,DSL,90.65,6322.1,Mailed check,Yes,Yes,No,0.012303663907921526,1.2,Low,Standard customer engagement
5808-TOTXO,3,One year,No,20.55,57.4,Credit card (automatic),No internet service,No internet service,No,0.12012421079760131,12.0,Low,Standard customer engagement
4369-NYSCF,56,One year,DSL,75.75,4284.65,Bank transfer (automatic),Yes,No,No,0.04965020752636674,5.0,Low,Review Online Security offer
6333-YDVLT,65,One year,Fiber optic,110.0,7138.65,Credit card (automatic),Yes,Yes,No,0.12015801207214913,12.0,Low,Standard customer engagement
5324-KTGCG,71,One year,No,20.85,1539.75,Electronic check,No internet service,No internet service,No,0.004916809718095512,0.5,Low,Review automatic payment incentive
5599-HVLTW,14,Month-to-month,Fiber optic,80.35,1058.1,Bank transfer (automatic),No,No,No,0.6257756823068726,62.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
7394-LWLYN,2,Month-to-month,Fiber optic,70.15,123.8,Electronic check,No,No,No,0.6956409767980087,69.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3707-LRWZD,32,One year,Fiber optic,84.05,2781.85,Electronic check,No,No,Yes,0.33400593167744025,33.4,Medium,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
6873-UDNLD,40,Month-to-month,DSL,67.45,2731.0,Electronic check,No,Yes,No,0.12506558014042735,12.5,Low,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
2700-LUEVA,1,Month-to-month,No,20.75,20.75,Credit card (automatic),No internet service,No internet service,No,0.19316006788640072,19.3,Low,Review longer-term contract incentive
1455-ESIQH,1,Month-to-month,Fiber optic,89.1,89.1,Electronic check,No,No,Yes,0.7748727113342119,77.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0958-YHXGP,7,Month-to-month,Fiber optic,69.9,497.3,Mailed check,No,No,No,0.5715739428158031,57.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1101-SSWAG,15,Month-to-month,DSL,51.1,711.15,Electronic check,No,No,No,0.43821120709067396,43.8,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
2979-SXESE,17,Month-to-month,Fiber optic,94.4,1607.2,Electronic check,No,Yes,Yes,0.47076189068240365,47.1,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
4013-TLDHQ,19,Month-to-month,Fiber optic,78.25,1490.95,Electronic check,No,No,Yes,0.49842225665189593,49.8,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5743-KHMNA,71,Two year,No,25.55,1898.1,Bank transfer (automatic),No internet service,No internet service,No,0.002598250395968318,0.3,Low,Standard customer engagement
4194-FJARJ,54,Two year,DSL,60.0,3273.95,Bank transfer (automatic),Yes,Yes,No,0.009129133357644183,0.9,Low,Standard customer engagement
5325-UWTWJ,31,Month-to-month,Fiber optic,90.55,2929.75,Credit card (automatic),Yes,Yes,No,0.2431975412671066,24.3,Low,Review longer-term contract incentive
3969-GYXEL,11,Month-to-month,Fiber optic,76.4,838.7,Electronic check,No,Yes,No,0.4455424200432076,44.6,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
9208-OLGAQ,18,Month-to-month,Fiber optic,84.95,1443.65,Electronic check,No,No,No,0.6587783440416326,65.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3244-CQPHU,72,Two year,Fiber optic,110.1,7746.7,Bank transfer (automatic),Yes,Yes,No,0.0630236190171455,6.3,Low,Standard customer engagement
2674-MLXMN,71,Month-to-month,Fiber optic,99.65,6951.15,Credit card (automatic),No,No,No,0.3039981464650164,30.4,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
